,Year,Make,Model,Variant,Engine Type,City,Transmission,Price_numeric,Distance_numeric,New_price_numeric,Price_Drop_%,to_drop
7243,2022,Honda,Amaze [2018-2021],1.2 VX CVT Petrol,Petrol,Chennai,Automatic (CVT),790000.0,39800,903000.0,12.513842746400886,0
7247,2020,Mahindra,XUV300,W6 1.5 Diesel,Diesel,Chennai,Manual,995000.0,30000,1101000.0,9.627611262488648,0
7248,2017,Honda,BR-V,VX Petrol,Petrol,Chennai,Manual,895000.0,51000,1278000.0,29.968701095461658,0
7250,2019,Mahindra,Marazzo,M2 8 STR,Diesel,Chennai,Manual,1045000.0,17000,1439000.0,27.38012508686588,0
7251,2015,Honda,Jazz,V,Petrol,Chennai,Manual,495000.0,45913,811000.0,38.964241676942045,0
7252,2019,Maruti Suzuki,Ciaz [2017-2018],Alpha 1.4 MT,Petrol,Chennai,Manual,845000.0,41000,970000.0,12.886597938144329,0
7253,2021,Kia,Seltos [2019-2022],HTK Plus 1.5,Diesel,Chennai,Manual,1175000.0,74000,1235000.0,4.8582995951417,0
7254,2015,Maruti Suzuki,Ritz,Vxi BS-IV,Petrol,Chennai,Manual,410000.0,46000,506000.0,18.972332015810274,0
7255,2019,Hyundai,Venue [2019-2022],SX Plus 1.0 Turbo DCT,Petrol,Chennai,Automatic (DCT),960000.0,42000,1182000.0,18.781725888324875,0
7257,2021,Hyundai,Venue [2019-2022],SX Plus 1.0 Turbo DCT,Petrol,Chennai,Automatic (DCT),990000.0,21000,1182000.0,16.243654822335024,0
7258,2019,Ford,Figo,Titanium Blu 1.2 Ti-VCT,Petrol,Chennai,Manual,575000.0,32000,727000.0,20.907840440165064,0
7259,2017,Hyundai,Tucson [2016-2020],GL 2WD AT Diesel,Diesel,Chennai,Automatic,1575000.0,67000,2365000.0,33.40380549682875,0
7260,2019,Hyundai,Elite i20 [2019-2020],Magna Plus 1.4 CRDi,Diesel,Chennai,Manual,699000.0,49000,768000.0,8.984375,0
7261,2021,Kia,Seltos [2019-2022],GTX (O) 1.4,Petrol,Chennai,Manual,1495000.0,44000,1585000.0,5.678233438485805,0
7262,2017,Honda,BR-V,V CVT Petrol,Petrol,Chennai,Automatic (CVT),895000.0,41000,1292000.0,30.727554179566564,0
7266,2022,Mahindra,XUV700,AX 7 Petrol AT Luxury Pack 7 STR [2021],Petrol,Chennai,Automatic (TC),2265000.0,41000,2360000.0,4.025423728813559,0
7267,2020,Honda,Amaze [2013-2016],1.2 VX AT i-VTEC,Petrol,Chennai,Automatic,790000.0,46443,805000.0,1.8633540372670807,0
7268,2018,Land Rover,Range Rover [2018-2022],3.0 Vogue Diesel,Diesel,Chennai,Automatic (TC),6200000.0,54000,21100000.0,70.61611374407583,0
7269,2021,Skoda,Kushaq,Style 1.0L TSI AT,Petrol,Chennai,Automatic (TC),1599000.0,27000,1789000.0,10.620458356623812,0
7273,2017,Toyota,Fortuner [2016-2021],2.8 4x4 AT,Diesel,Chennai,Automatic (TC),2645000.0,121000,3445000.0,23.222060957910013,0
7274,2022,Kia,Carens [2022-2023],Luxury Plus 1.4 Petrol 7 STR,Petrol,Chennai,Manual,1645000.0,23000,1705000.0,3.519061583577713,0
7276,2018,Honda,City [2014-2017],E,Petrol,Chennai,Manual,795000.0,106568,841000.0,5.469678953626635,0
7277,2021,Honda,Amaze,VX CVT 1.2 Petrol [2021],Petrol,Chennai,Automatic (CVT),775000.0,34000,950000.0,18.421052631578945,0
7278,2021,Maruti Suzuki,Ciaz [2017-2018],Alpha 1.4 AT,Petrol,Chennai,Automatic,1080000.0,15000,1084000.0,0.36900369003690037,0
7279,2017,Maruti Suzuki,Vitara Brezza [2016-2020],ZDi,Diesel,Chennai,Manual,740000.0,99450,908000.0,18.502202643171806,0
7280,2016,Hyundai,Grand i10 [2013-2017],Asta AT 1.2 Kappa VTVT (O) [2016-2017],Petrol,Chennai,Automatic,500000.0,55000,697000.0,28.263988522238165,0
7285,2015,Volkswagen,Vento [2010-2012],Highline Diesel,Diesel,Chennai,Manual,625000.0,99000,1026000.0,39.083820662768034,0
7286,2020,Kia,Sonet [2020-2022],HTX 1.0 iMT,Petrol,Chennai,Clutchless Manual (IMT),1075000.0,19000,1079000.0,0.3707136237256719,0
7288,2020,Hyundai,Venue,S 1.2 Petrol,Petrol,Chennai,Manual,760000.0,60334,911000.0,16.575192096597146,0
7291,2016,Audi,Q3 [2012-2015],35 TDI Premium,Diesel,Chennai,Automatic,1690000.0,121410,3375000.0,49.925925925925924,0
7292,2017,Maruti Suzuki,Celerio,ZXi,Petrol,Chennai,Manual,425000.0,50200,611000.0,30.441898527004913,0
7293,2017,Hyundai,Xcent,E,Petrol,Chennai,Manual,550000.0,28000,581000.0,5.335628227194492,0
7297,2019,Hyundai,Elite i20 [2019-2020],Magna Plus 1.4 CRDi,Diesel,Chennai,Manual,749000.0,49000,768000.0,2.473958333333333,0
7299,2017,Volkswagen,Polo,GT,Petrol,Chennai,Automatic (TC),699000.0,69000,1024000.0,31.73828125,0
7304,2017,Honda,Brio,S MT,Petrol,Chennai,Manual,470000.0,52000,532000.0,11.654135338345863,0
7305,2016,Hyundai,Elite i20 [2014-2015],Sportz 1.4,Diesel,Chennai,Manual,559000.0,86000,797000.0,29.86198243412798,0
7306,2017,Hyundai,Tucson [2016-2020],GLS 2WD AT Petrol,Petrol,Chennai,Automatic,1525000.0,70000,2375000.0,35.78947368421053,0
7308,2020,Kia,Seltos [2019-2022],HTK Plus 1.5,Petrol,Chennai,Manual,1075000.0,38000,1235000.0,12.955465587044534,0
7310,2022,Hyundai,Venue,S (O) 1.2 Petrol,Petrol,Chennai,Manual,960000.0,2500,989000.0,2.932254802831143,0
7311,2015,Hyundai,i20 Active,1.2 S,Petrol,Chennai,Manual,620000.0,32000,780000.0,20.51282051282051,0
7313,2019,Maruti Suzuki,Omni,5 STR BS-IV,Petrol,Chennai,Manual,300000.0,54000,305000.0,1.639344262295082,0
7314,2017,Toyota,Fortuner [2016-2021],2.8 4x2 MT,Diesel,Chennai,Manual,2650000.0,189000,3069000.0,13.652655588139458,0
7316,2018,Hyundai,Elite i20 [2014-2015],Sportz 1.2,Petrol,Chennai,Manual,595000.0,42000,676000.0,11.982248520710058,0
7317,2017,Maruti Suzuki,Alto 800 [2012-2016],Lx,Petrol,Chennai,Manual,295000.0,36000,300000.0,1.6666666666666667,0
7319,2017,Tata,Tiago,XM,Petrol,Chennai,Manual,375000.0,47000,600000.0,37.5,0
7321,2014,Honda,City [2014-2017],E,Diesel,Chennai,Manual,675000.0,132000,841000.0,19.738406658739596,0
7322,2023,Maruti Suzuki,Alto K10,VXi,Petrol,Chennai,Manual,495000.0,4000,506000.0,2.1739130434782608,0
7323,2016,Mahindra,TUV300,T8,Diesel,Chennai,Manual,695000.0,56000,982000.0,29.22606924643584,0
7325,2021,Mahindra,Thar,LX Hard Top Petrol AT,Petrol,Chennai,Automatic (TC),1550000.0,40767,1581000.0,1.9607843137254901,0
7330,2022,Tata,Harrier [2019-2023],XZ,Diesel,Chennai,Manual,1800000.0,4000,1913000.0,5.906952430737062,0
7332,2018,Volkswagen,Passat,Highline,Diesel,Chennai,Automatic,1900000.0,68000,3321000.0,42.78831677205661,0
7333,2018,Tata,Tiago,XZ,Petrol,Chennai,Manual,550000.0,35000,639000.0,13.928012519561817,0
7334,2023,Audi,A6,Technology 45 TFSI,Petrol,Chennai,Automatic (DCT),5700000.0,23000,7041000.0,19.04559011504048,0
7336,2015,BMW,M3,Sedan,Diesel,Chennai,Automatic,2800000.0,35000,13000000.0,78.46153846153847,0
7337,2020,Hyundai,Venue [2019-2022],SX (O) 1.0 Turbo,Petrol,Chennai,Manual,875000.0,27000,1113000.0,21.38364779874214,0
7341,2020,Hyundai,Venue [2019-2022],S 1.0 Petrol [2019-2020],Petrol,Chennai,Manual,660000.0,85007,822000.0,19.708029197080293,0
7343,2021,Hyundai,Creta,S 1.5 Diesel,Diesel,Chennai,Manual,1325000.0,98000,1500000.0,11.666666666666666,0
7345,2015,Honda,Brio,VX AT,Petrol,Chennai,Automatic,500000.0,44000,690000.0,27.536231884057973,0
7346,2015,Nissan,Terrano [2013-2017],XL D Plus,Diesel,Chennai,Manual,525000.0,98001,1200000.0,56.25,0
7348,2017,Hyundai,Creta [2017-2018],SX Plus 1.6 AT CRDI,Diesel,Chennai,Automatic,1085000.0,50000,1468000.0,26.08991825613079,0
7350,2015,Toyota,Camry [2012-2015],2.5L AT,Petrol,Chennai,Automatic,1690000.0,161438,2891000.0,41.542718782428224,0
7351,2023,Skoda,Slavia,Ambition 1.0L TSI AT,Petrol,Chennai,Automatic (TC),1390000.0,5400,1473000.0,5.634758995247793,0
7357,2019,Nissan,Micra,XV CVT,Petrol,Chennai,Automatic (CVT),425000.0,135840,781000.0,45.58258642765685,0
7359,2017,Maruti Suzuki,Swift,VXi,Petrol,Chennai,Manual,570000.0,47000,700000.0,18.571428571428573,0
7360,2017,Mahindra,XUV500 [2011-2015],W4,Diesel,Chennai,Manual,960000.0,70000,1139000.0,15.715539947322213,0
7361,2014,Skoda,Octavia [2013-2015],Elegance 2.0 TDI AT,Diesel,Chennai,Automatic,890000.0,89000,2083000.0,57.27316370619299,0
7362,2018,Maruti Suzuki,Alto 800,VXi,Petrol,Chennai,Manual,395000.0,37000,442000.0,10.633484162895927,0
7363,2016,Nissan,Terrano [2013-2017],XL D Plus,Diesel,Chennai,Manual,750000.0,69000,1200000.0,37.5,0
7364,2022,Nissan,Magnite,XE,Petrol,Chennai,Manual,599000.0,10000,600000.0,0.16666666666666669,0
7365,2019,Maruti Suzuki,Swift,ZXi,Petrol,Chennai,Manual,725000.0,28000,768000.0,5.598958333333334,0
7366,2022,Renault,Kiger,RXZ Turbo CVT,Petrol,Chennai,Automatic (CVT),850000.0,18800,1100000.0,22.727272727272727,0
7367,2017,Mahindra,XUV500 [2011-2015],W4,Diesel,Chennai,Manual,970000.0,74000,1139000.0,14.837576821773485,0
7368,2014,Hyundai,i20 [2008-2010],Sportz 1.2 (O),Petrol,Chennai,Manual,500000.0,49000,534000.0,6.367041198501873,0
7370,2019,Mahindra,XUV500,W11,Diesel,Chennai,Manual,1645000.0,60000,1722000.0,4.471544715447155,0
7372,2015,Audi,A4 [2013-2016],35 TDI Premium,Diesel,Chennai,Automatic,1150000.0,58786,3665000.0,68.62210095497954,0
7380,2022,Honda,Amaze [2018-2021],1.2 VX CVT Petrol,Petrol,Chennai,Automatic (CVT),890000.0,11000,903000.0,1.4396456256921373,0
7381,2018,Hyundai,Elite i20 [2014-2015],Asta 1.2,Petrol,Chennai,Manual,610000.0,43000,712000.0,14.325842696629213,0
7383,2021,Maruti Suzuki,Swift,VXi,Petrol,Chennai,Manual,675000.0,30000,700000.0,3.571428571428571,0
7385,2020,Hyundai,Creta [2020-2023],SX (O) 1.4 Turbo 7 DCT,Petrol,Chennai,Automatic (DCT),1600000.0,39000,1834000.0,12.758996728462376,0
7387,2018,Hyundai,Creta [2018-2019],SX 1.6 (O) Petrol,Petrol,Chennai,Manual,1025000.0,34000,1369000.0,25.12783053323594,0
7388,2018,Honda,Amaze [2018-2021],1.2 S MT Petrol,Petrol,Chennai,Manual,635000.0,34000,712000.0,10.814606741573034,0
7390,2019,Honda,WR-V [2017-2020],VX MT Petrol,Petrol,Chennai,Manual,810000.0,27000,940000.0,13.829787234042554,0
7391,2016,Honda,Jazz [2011-2013],S,Petrol,Chennai,Manual,510000.0,32000,612000.0,16.666666666666664,0
7392,2015,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,Petrol,Chennai,Manual,460000.0,41000,667000.0,31.03448275862069,0
7393,2021,Hyundai,Alcazar,Platinum (O) 6 STR 2.0 Petrol AT,Petrol,Chennai,Automatic (TC),1900000.0,29000,1986000.0,4.33031218529708,0
7394,2014,Audi,Q5 [2013-2018],30 TDI Premium Edition,Diesel,Chennai,Automatic,2250000.0,67000,4943000.0,54.48108436172365,0
7395,2014,Audi,A6[2011-2015],2.0 TDI Premium,Diesel,Chennai,Automatic,1700000.0,79000,4649000.0,63.43299634329963,0
7397,2018,BMW,X3 [2014-2018],xDrive 20d Expedition,Diesel,Chennai,Automatic,4300000.0,30000,4910000.0,12.423625254582484,0
7399,2022,Skoda,Kushaq,Style 1.5L TSI DSG,Petrol,Chennai,Automatic (DCT),1600000.0,27000,1979000.0,19.151086407276402,0
7400,2019,Hyundai,Elite i20 [2018-2019],Asta 1.4 CRDi,Diesel,Chennai,Manual,785000.0,32000,844000.0,6.990521327014218,0
7402,2020,Toyota,Innova Crysta,GX 8 STR,Diesel,Chennai,Manual,1950000.0,72000,1999000.0,2.451225612806403,0
7403,2015,Hyundai,Elite i20 [2014-2015],Sportz 1.2,Petrol,Chennai,Manual,490000.0,49000,676000.0,27.514792899408285,0
7404,2019,Hyundai,Elite i20 [2018-2019],Asta 1.4 (O) CRDi,Diesel,Chennai,Manual,845000.0,25000,924000.0,8.54978354978355,0
7406,2021,Jeep,Wrangler,Rubicon,Petrol,Chennai,Automatic (TC),6000000.0,26000,6664000.0,9.963985594237695,0
7407,2018,Audi,A4 [2013-2016],35 TDI Premium,Diesel,Chennai,Automatic,3000000.0,9000,3665000.0,18.144611186903138,0
7408,2014,MINI,Cooper,S,Petrol,Chennai,Automatic (DCT),2100000.0,23000,4195000.0,49.9404052443385,0
7410,2022,Renault,Triber,RXZ,Petrol,Chennai,Manual,740000.0,14000,823000.0,10.08505467800729,0
7413,2016,Audi,A6 [2015-2019],35 TDI Matrix,Diesel,Chennai,Automatic,2350000.0,93000,5104000.0,53.9576802507837,0
7414,2017,Maruti Suzuki,Ciaz [2017-2018],Alpha 1.3 Hybrid,Diesel,Chennai,Manual,820000.0,42000,1174000.0,30.153321976149915,0
7416,2017,Maruti Suzuki,Baleno [2015-2019],Alpha 1.2,Petrol,Chennai,Manual,680000.0,30000,754000.0,9.814323607427056,0
7418,2020,BMW,X3 [2018-2022],xDrive 20d Luxury Line,Diesel,Chennai,Automatic (TC),5200000.0,30000,6483000.0,19.790220576893415,0
7419,2022,Volkswagen,Taigun,Comfortline 1.0 TSI MT,Petrol,Chennai,Manual,1070000.0,53798,1170000.0,8.547008547008547,0
7423,2020,Jeep,Compass [2017-2021],Limited Plus 2.0 Diesel 4x4 AT,Diesel,Chennai,Automatic (TC),2050000.0,45000,2503000.0,18.09828206152617,0
7424,2022,Land Rover,Range Rover Velar [2017-2023],S R-Dynamic 2.0 Petrol,Petrol,Chennai,Automatic (TC),8800000.0,39000,8941000.0,1.577004809305447,0
7425,2022,BMW,3 Series Gran Limousine [2021-2023],320Ld Luxury Line,Diesel,Chennai,Automatic (TC),5600000.0,15000,5647000.0,0.8323003364618381,0
7426,2018,Jaguar,F-Pace [2016-2021],Prestige,Diesel,Chennai,Automatic,4500000.0,45000,6464000.0,30.383663366336634,0
7428,2019,Hyundai,Creta [2018-2019],SX 1.6 Dual Tone Petrol,Petrol,Chennai,Manual,1000000.0,19000,1256000.0,20.382165605095544,0
7429,2016,Mahindra,XUV500 [2015-2018],W10,Diesel,Chennai,Manual,1200000.0,201000,1683000.0,28.698752228163993,0
7431,2017,Audi,Q3 [2017-2020],35 TDI quattro Technology,Diesel,Chennai,Automatic,2500000.0,41177,4361000.0,42.67369869296033,0
7433,2017,Hyundai,Creta [2017-2018],E Plus 1.4 CRDI,Diesel,Chennai,Manual,725000.0,59000,1000000.0,27.500000000000004,0
7434,2015,Honda,Amaze [2013-2016],1.5 SX i-DTEC,Diesel,Chennai,Manual,500000.0,188930,765000.0,34.64052287581699,0
7436,2021,Hyundai,Creta [2020-2023],SX (O) 1.4 Turbo 7 DCT,Petrol,Chennai,Automatic (DCT),1750000.0,30000,1834000.0,4.580152671755725,0
7437,2018,Maruti Suzuki,Celerio,ZXi,Petrol,Chennai,Manual,480000.0,55000,611000.0,21.44026186579378,0
7438,2021,Maruti Suzuki,XL6,Zeta MT Petrol,Petrol,Chennai,Manual,1130000.0,27000,1161000.0,2.670111972437554,0
7440,2022,Jaguar,F-Pace,S R-Dynamic 2.0 Diesel,Diesel,Chennai,Automatic (TC),6900000.0,35000,7290000.0,5.349794238683128,0
7441,2019,Maruti Suzuki,Swift,VXi,Petrol,Chennai,Manual,650000.0,55000,700000.0,7.142857142857142,0
7442,2017,Jaguar,XE [2016-2019],Pure,Diesel,Chennai,Automatic,2600000.0,26000,4061000.0,35.976360502339325,0
7443,2019,MINI,Clubman,Cooper S,Petrol,Chennai,Automatic (DCT),3700000.0,30000,4190000.0,11.694510739856803,0
7444,2021,Maruti Suzuki,XL6,Zeta MT Petrol,Petrol,Chennai,Manual,1150000.0,23000,1161000.0,0.9474590869939706,0
7447,2014,Mahindra,XUV500 [2011-2015],W8,Diesel,Chennai,Manual,900000.0,83291,1430000.0,37.06293706293706,0
7448,2016,Skoda,Superb,L&K,Petrol,Chennai,Automatic (DCT),1500000.0,99000,5400000.0,72.22222222222221,0
7450,2017,Volvo,XC90 [2015-2021],Momentum Luxury [2015-2020],Diesel,Chennai,Automatic,4750000.0,47000,8091000.0,41.292794462983565,0
7451,2017,Volkswagen,Vento,Highline Plus 1.2 (P) AT,Petrol,Chennai,Automatic,840000.0,37000,1318000.0,36.26707132018209,0
7456,2015,Ford,Aspire,Ambiente 1.5 TDCi,Diesel,Chennai,Manual,450000.0,65000,699000.0,35.622317596566525,0
7460,2019,Hyundai,i20 Active,1.2 S,Petrol,Chennai,Manual,750000.0,14000,780000.0,3.8461538461538463,0
7461,2022,Jeep,Meridian,Limited (O) 4X2 AT [2022],Diesel,Chennai,Automatic (TC),3300000.0,9000,3450000.0,4.3478260869565215,0
7462,2023,Renault,Kiger,RXZ MT,Petrol,Chennai,Manual,800000.0,1300,880000.0,9.090909090909092,0
7463,2020,Hyundai,Venue,S 1.2 Petrol,Petrol,Chennai,Manual,825000.0,22000,911000.0,9.440175631174535,0
7464,2021,Kia,Sonet [2020-2022],HTX 1.0 iMT,Petrol,Chennai,Clutchless Manual (IMT),1050000.0,28000,1079000.0,2.6876737720111215,0
7466,2021,MG,Gloster [2020-2022],Sharp 6 STR 2.0 Twin Turbo 4WD,Diesel,Chennai,Automatic (TC),3650000.0,44423,3791000.0,3.7193352677393827,0
7473,2022,Jeep,Compass,Model S (O) 1.4 Petrol DCT,Petrol,Chennai,Automatic (DCT),2300000.0,33000,2829000.0,18.69918699186992,0
7481,2018,Honda,Jazz,V,Petrol,Chennai,Manual,710000.0,54203,811000.0,12.453760789149198,0
7482,2018,BMW,X3 [2018-2022],xDrive 20d Luxury Line,Diesel,Chennai,Automatic (TC),4975000.0,23000,6483000.0,23.26083603270091,0
7484,2018,Land Rover,Discovery,3.0 HSE Luxury Petrol,Petrol,Chennai,Automatic,4990000.0,99000,8936000.0,44.15846016114593,0
7486,2014,Audi,A4 [2008-2013],1.8 TFSI,Petrol,Chennai,Automatic,1650000.0,40000,2892000.0,42.946058091286304,0
7490,2015,Hyundai,Creta [2015-2017],1.6 SX,Diesel,Chennai,Manual,870000.0,68212,1266000.0,31.27962085308057,0
7491,2017,Tata,Tigor,XZ,Petrol,Chennai,Manual,450000.0,31656,730000.0,38.35616438356164,0
7492,2017,Honda,WR-V [2017-2020],VX MT Petrol,Petrol,Chennai,Manual,750000.0,37480,940000.0,20.212765957446805,0
7493,2020,Renault,Triber,RXL,Petrol,Chennai,Manual,590000.0,40856,680000.0,13.23529411764706,0
7494,2017,Honda,Jazz,V,Petrol,Chennai,Manual,610000.0,20565,811000.0,24.784217016029594,0
7495,2017,Ford,Aspire,Titanium1.5 TDCi,Diesel,Chennai,Manual,480000.0,115000,838000.0,42.720763723150355,0
7497,2014,Honda,City [2014-2017],E,Diesel,Chennai,Manual,575000.0,99500,841000.0,31.62901307966706,0
7498,2017,Toyota,Fortuner [2016-2021],2.8 4x4 MT,Diesel,Chennai,Manual,3090000.0,70000,3266000.0,5.388854868340478,0
7499,2016,Audi,Q3 [2012-2015],35 TDI Premium,Diesel,Chennai,Automatic,2175000.0,55000,3375000.0,35.55555555555556,0
7501,2018,Skoda,Kodiaq,Style,Diesel,Chennai,Automatic (DCT),2600000.0,120177,3850000.0,32.467532467532465,0
7506,2020,Maruti Suzuki,Alto 800,LXi,Petrol,Chennai,Manual,370000.0,16918,394000.0,6.091370558375635,0
7507,2019,Hyundai,Venue [2019-2022],SX 1.0 Petrol [2019-2020],Petrol,Chennai,Manual,875000.0,25866,955000.0,8.37696335078534,0
7508,2016,Maruti Suzuki,Ciaz [2014-2017],VXi,Petrol,Chennai,Manual,675000.0,16091,785000.0,14.012738853503185,0
7509,2015,Hyundai,i20 Active,1.2 S,Petrol,Chennai,Manual,595000.0,95989,780000.0,23.717948717948715,0
7511,2017,Tata,Hexa,XMA 4x2 7 STR,Diesel,Chennai,Automatic (TC),1270000.0,36221,1641000.0,22.608165752589883,0
7512,2020,MG,Hector [2019-2021],Sharp 2.0 Diesel,Diesel,Chennai,Manual,1525000.0,80034,1790000.0,14.804469273743019,0
7513,2018,Maruti Suzuki,Ciaz,Zeta Hybrid  1.5 [2018-2020],Petrol,Chennai,Manual,775000.0,68205,959000.0,19.186652763295097,0
7515,2019,Honda,Amaze [2018-2021],1.2 S CVT Petrol,Petrol,Chennai,Automatic (CVT),640000.0,26414,802000.0,20.199501246882793,0
7516,2020,Kia,Sonet [2020-2022],HTX Plus 1.5,Diesel,Chennai,Manual,950000.0,41877,1249000.0,23.939151321056844,0
7517,2018,Maruti Suzuki,Swift,LXi,Petrol,Chennai,Manual,585000.0,24847,599000.0,2.337228714524207,0
7520,2014,Audi,Q3 [2012-2015],2.0 TDI quattro Premium,Diesel,Chennai,Automatic,1450000.0,80001,3462000.0,58.116695551704225,0
7521,2018,Maruti Suzuki,Swift [2011-2014],ZDi,Diesel,Chennai,Manual,650000.0,104348,691000.0,5.933429811866859,0
7522,2015,Honda,Jazz,V,Petrol,Chennai,Manual,525000.0,65000,811000.0,35.26510480887793,0
7524,2015,Honda,City [2014-2017],E,Petrol,Chennai,Manual,670000.0,67518,841000.0,20.332936979785966,0
7528,2019,Maruti Suzuki,Baleno [2015-2019],Alpha 1.2,Petrol,Chennai,Manual,625000.0,75828,754000.0,17.108753315649867,0
7530,2015,Maruti Suzuki,Celerio,VXi,Petrol,Chennai,Manual,379000.0,49343,583000.0,34.99142367066895,0
7531,2020,Maruti Suzuki,Swift,LXi,Petrol,Chennai,Manual,595000.0,49884,599000.0,0.667779632721202,0
7532,2017,Nissan,Micra,XV CVT,Petrol,Chennai,Automatic (CVT),422000.0,89538,781000.0,45.96670934699104,0
7533,2015,Honda,Amaze [2013-2016],1.2 S i-VTEC,Petrol,Chennai,Manual,432000.0,87242,620000.0,30.32258064516129,0
7535,2016,Hyundai,Creta [2015-2017],1.6 SX,Diesel,Chennai,Manual,890000.0,83853,1266000.0,29.6998420221169,0
7537,2018,Honda,Amaze [2018-2021],1.2 V CVT Petrol,Petrol,Chennai,Automatic (CVT),596000.0,106991,862000.0,30.8584686774942,0
7538,2014,Hyundai,i10 [2007-2010],Magna,Petrol,Chennai,Manual,328000.0,91894,406000.0,19.21182266009852,0
7539,2018,Hyundai,Santro,Sportz,Petrol,Chennai,Manual,478000.0,58377,572000.0,16.433566433566433,0
7540,2022,Skoda,Kushaq,Style 1.0L TSI MT,Petrol,Chennai,Manual,1350000.0,38884,1659000.0,18.625678119349008,0
7541,2016,Hyundai,Elite i20 [2014-2015],Asta 1.2,Petrol,Chennai,Manual,602000.0,57593,712000.0,15.44943820224719,0
7544,2015,Maruti Suzuki,Ciaz [2014-2017],ZXi,Petrol,Chennai,Manual,540000.0,91992,913000.0,40.854326396495075,0
7545,2015,Honda,City [2014-2017],E,Petrol,Chennai,Manual,558000.0,82143,841000.0,33.650416171224734,0
7546,2016,Honda,Jazz [2011-2013],S,Petrol,Chennai,Manual,516000.0,59895,612000.0,15.686274509803921,0
7549,2016,Hyundai,Creta [2015-2017],1.6 SX,Petrol,Chennai,Manual,881000.0,88568,1266000.0,30.410742496050553,0
7550,2017,Maruti Suzuki,Swift,ZXi,Petrol,Chennai,Manual,572000.0,85409,768000.0,25.520833333333332,0
7551,2017,Volkswagen,Ameo,Highline1.2L (P) [2016-2018],Petrol,Chennai,Manual,549000.0,55672,719000.0,23.64394993045897,0
7552,2022,Toyota,Urban Cruiser,Premium Grade AT,Petrol,Chennai,Automatic (TC),1119000.0,30938,1173000.0,4.603580562659847,0
7553,2014,Honda,City [2014-2017],E,Petrol,Chennai,Manual,575000.0,62179,841000.0,31.62901307966706,0
7554,2018,Hyundai,Grand i10,Sportz AT 1.2 Kappa VTVT,Petrol,Chennai,Automatic,562000.0,70642,711000.0,20.956399437412095,0
7555,2020,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,Petrol,Chennai,Manual,594000.0,35452,638000.0,6.896551724137931,0
7556,2016,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,Petrol,Chennai,Manual,404000.0,82347,638000.0,36.677115987460816,0
7557,2015,Hyundai,Elite i20 [2014-2015],Sportz 1.2,Petrol,Chennai,Manual,497000.0,91994,676000.0,26.479289940828405,0
7558,2019,Hyundai,Santro,Magna,Petrol,Chennai,Manual,515000.0,44102,536000.0,3.9179104477611943,0
7559,2016,Honda,Brio,E MT,Petrol,Chennai,Manual,360000.0,44941,482000.0,25.311203319502074,0
7560,2018,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,Petrol,Chennai,Manual,507000.0,61142,667000.0,23.988005997001498,0
7561,2017,Maruti Suzuki,Baleno [2015-2019],RS 1.0,Petrol,Chennai,Manual,631000.0,75293,865000.0,27.05202312138728,0
7562,2021,Renault,Kiger,RXT AMT,Petrol,Chennai,Automatic (AMT),763000.0,43283,800000.0,4.625,0
7563,2019,Hyundai,Grand i10,Asta 1.2 Kappa VTVT,Petrol,Chennai,Manual,525000.0,36459,667000.0,21.289355322338828,0
7564,2017,Hyundai,Creta [2015-2017],1.6 SX,Petrol,Chennai,Manual,886000.0,86428,1266000.0,30.01579778830964,0
7566,2017,Hyundai,Grand i10,Sportz (O) 1.2 Kappa VTVT [2017-2018],Petrol,Chennai,Manual,475000.0,73817,601000.0,20.965058236272878,0
7567,2017,Maruti Suzuki,Baleno [2015-2019],Delta 1.2,Petrol,Chennai,Manual,591000.0,19504,625000.0,5.4399999999999995,0
7568,2017,Hyundai,Grand i10,Sportz 1.2 Kappa VTVT,Petrol,Chennai,Manual,483000.0,79364,638000.0,24.294670846394983,0
7569,2017,Honda,City [2014-2017],E,Petrol,Chennai,Manual,633000.0,89640,841000.0,24.732461355529132,0
7570,2016,Hyundai,Grand i10,Magna 1.2 Kappa VTVT,Petrol,Chennai,Manual,381000.0,91308,606000.0,37.12871287128713,0
7571,2014,Hyundai,Elite i20 [2014-2015],Magna 1.2,Petrol,Chennai,Manual,493000.0,84656,619000.0,20.35541195476575,0
7572,2021,Renault,Triber,RXZ,Petrol,Chennai,Manual,679000.0,40438,823000.0,17.496962332928312,0
7573,2016,Volkswagen,Ameo,Highline1.5L (D) [2016-2018],Diesel,Chennai,Manual,499000.0,107362,851000.0,41.36310223266745,0
7574,2015,Hyundai,Elite i20 [2014-2015],Sportz 1.2,Petrol,Chennai,Manual,456000.0,112894,676000.0,32.544378698224854,0
7575,2019,Mahindra,XUV500,W7,Diesel,Chennai,Manual,1164000.0,109163,1559000.0,25.336754329698525,0
7577,2016,Mahindra,KUV100 [2016-2017],K4 6 STR,Petrol,Chennai,Manual,435000.0,79869,523000.0,16.826003824091778,0
